Deck Name,Card Name,Type
Pidgeot Control1,Arven Obsidian Flames 186,Trainer
Pidgeot Control1,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control1,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control1,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control1,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control1,Eri Temporal Forces 146,Trainer
Pidgeot Control1,Iono Paldea Evolved 185,Trainer
Pidgeot Control1,Miss Fortune Sisters Lost Origin 164,Trainer
Pidgeot Control1,Professor Turo's Scenario Paradox Rift 171,Trainer
Pidgeot Control1,Roseanne's Backup Brilliant Stars 148,Trainer
Pidgeot Control1,Thorton Lost Origin 167,Trainer
Pidgeot Control1,Xerosic's Machinations Scarlet & Violet: Fated Encounters 64,Trainer
Pidgeot Control1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control1,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control1,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control1,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control1,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control1,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control1,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control1,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control1,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control1,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Pidgeot Control1,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control1,Lost Vacuum Lost Origin 162,Trainer
Pidgeot Control1,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control1,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control1,Counter Gain Shiny Treasure ex 169,Trainer
Pidgeot Control1,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control1,Hero's Cape Temporal Forces 152,Trainer
Pidgeot Control1,Technical Machine: Devolution Paradox Rift 177,Trainer
Pidgeot Control1,Lost City Lost Origin 161,Trainer
Pidgeot Control1,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control1,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control1,Mist Energy Temporal Forces 161,Energy
Pidgeot Control1,Mist Energy Temporal Forces 161,Energy
Pidgeot Control1,Darkness Energy Scarlet & Violet: Special Event Set 15,Energy
Pidgeot Control1,Jet Energy Paldea Evolved 190,Energy
Pidgeot Control1,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Pidgeot Control2,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control2,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control2,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control2,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control2,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control2,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control2,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Pidgeot Control2,Cornerstone Mask Ogerpon ex Twilight Masquerade 112,Pokemon
Pidgeot Control2,Rotom V Lost Origin 58,Pokemon
Pidgeot Control2,Luxray V Astral Radiance 50,Pokemon
Pidgeot Control2,Lumineon V Brilliant Stars 40,Pokemon
Pidgeot Control2,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Pidgeot Control2,Black Kyurem ex Shiny Treasure ex 48,Pokemon
Pidgeot Control2,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Pidgeot Control2,Genesect Scarlet & Violet: Fated Encounters 40,Pokemon
Pidgeot Control2,Regieleki Astral Radiance 51,Pokemon
Pidgeot Control2,Arven Obsidian Flames 186,Trainer
Pidgeot Control2,Arven Obsidian Flames 186,Trainer
Pidgeot Control2,Arven Obsidian Flames 186,Trainer
Pidgeot Control2,Arven Obsidian Flames 186,Trainer
Pidgeot Control2,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control2,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control2,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control2,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control2,Miss Fortune Sisters Lost Origin 164,Trainer
Pidgeot Control2,Xerosic's Machinations Scarlet & Violet: Fated Encounters 64,Trainer
Pidgeot Control2,Eri Temporal Forces 146,Trainer
Pidgeot Control2,Iono Paldea Evolved 185,Trainer
Pidgeot Control2,Roseanne's Backup Brilliant Stars 148,Trainer
Pidgeot Control2,Thorton Lost Origin 167,Trainer
Pidgeot Control2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control2,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control2,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control2,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control2,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control2,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control2,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control2,Lost Vacuum Lost Origin 162,Trainer
Pidgeot Control2,Switch Cart Astral Radiance 154,Trainer
Pidgeot Control2,Secret Box Twilight Masquerade 163,Trainer
Pidgeot Control2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control2,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control2,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control2,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control2,Defiance Vest Paradox Rift 162,Trainer
Pidgeot Control2,Technical Machine: Devolution Paradox Rift 177,Trainer
Pidgeot Control2,Counter Gain Shiny Treasure ex 169,Trainer
Pidgeot Control2,Lost City Lost Origin 161,Trainer
Pidgeot Control2,Mist Energy Temporal Forces 161,Energy
Pidgeot Control2,Mist Energy Temporal Forces 161,Energy
Pidgeot Control2,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control2,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control3,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control3,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control3,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control3,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control3,Rotom V Lost Origin 58,Pokemon
Pidgeot Control3,Rotom V Lost Origin 58,Pokemon
Pidgeot Control3,Toedscool Obsidian Flames 118,Pokemon
Pidgeot Control3,Toedscruel Paradox Rift 17,Pokemon
Pidgeot Control3,Lumineon V Brilliant Stars 40,Pokemon
Pidgeot Control3,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Pidgeot Control3,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Pidgeot Control3,Black Kyurem ex Shiny Treasure ex 48,Pokemon
Pidgeot Control3,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Pidgeot Control3,Luxray V Astral Radiance 50,Pokemon
Pidgeot Control3,Regieleki Astral Radiance 51,Pokemon
Pidgeot Control3,Genesect Scarlet & Violet: Fated Encounters 40,Pokemon
Pidgeot Control3,Mawile Lost Origin 71,Pokemon
Pidgeot Control3,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control3,Arven Obsidian Flames 186,Trainer
Pidgeot Control3,Arven Obsidian Flames 186,Trainer
Pidgeot Control3,Arven Obsidian Flames 186,Trainer
Pidgeot Control3,Arven Obsidian Flames 186,Trainer
Pidgeot Control3,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control3,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control3,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control3,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control3,Miss Fortune Sisters Lost Origin 164,Trainer
Pidgeot Control3,Eri Temporal Forces 146,Trainer
Pidgeot Control3,Erika's Invitation 151 160,Trainer
Pidgeot Control3,Thorton Lost Origin 167,Trainer
Pidgeot Control3,Roseanne's Backup Brilliant Stars 148,Trainer
Pidgeot Control3,Iono Paldea Evolved 185,Trainer
Pidgeot Control3,Xerosic's Machinations Scarlet & Violet: Fated Encounters 64,Trainer
Pidgeot Control3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control3,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control3,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control3,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control3,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control3,Lost Vacuum Lost Origin 162,Trainer
Pidgeot Control3,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control3,Switch Cart Astral Radiance 154,Trainer
Pidgeot Control3,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control3,Secret Box Twilight Masquerade 163,Trainer
Pidgeot Control3,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control3,Counter Gain Shiny Treasure ex 169,Trainer
Pidgeot Control3,Defiance Vest Paradox Rift 162,Trainer
Pidgeot Control3,Technical Machine: Devolution Paradox Rift 177,Trainer
Pidgeot Control3,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control3,Collapsed Stadium Brilliant Stars 137,Trainer
Pidgeot Control3,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control3,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control3,Mist Energy Temporal Forces 161,Energy
Pidgeot Control4,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control4,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control4,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control4,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control4,Rotom V Lost Origin 58,Pokemon
Pidgeot Control4,Rotom V Lost Origin 58,Pokemon
Pidgeot Control4,Toedscool Obsidian Flames 118,Pokemon
Pidgeot Control4,Toedscruel Paradox Rift 17,Pokemon
Pidgeot Control4,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Pidgeot Control4,Regieleki Astral Radiance 51,Pokemon
Pidgeot Control4,Luxray V Astral Radiance 50,Pokemon
Pidgeot Control4,Mawile Lost Origin 71,Pokemon
Pidgeot Control4,Genesect Scarlet & Violet: Fated Encounters 40,Pokemon
Pidgeot Control4,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Pidgeot Control4,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Pidgeot Control4,Lumineon V Brilliant Stars 40,Pokemon
Pidgeot Control4,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control4,Arven Obsidian Flames 186,Trainer
Pidgeot Control4,Arven Obsidian Flames 186,Trainer
Pidgeot Control4,Arven Obsidian Flames 186,Trainer
Pidgeot Control4,Arven Obsidian Flames 186,Trainer
Pidgeot Control4,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control4,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control4,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control4,Miss Fortune Sisters Lost Origin 164,Trainer
Pidgeot Control4,Eri Temporal Forces 146,Trainer
Pidgeot Control4,Erika's Invitation 151 160,Trainer
Pidgeot Control4,Xerosic's Machinations Scarlet & Violet: Fated Encounters 64,Trainer
Pidgeot Control4,Iono Paldea Evolved 185,Trainer
Pidgeot Control4,Thorton Lost Origin 167,Trainer
Pidgeot Control4,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control4,Roseanne's Backup Brilliant Stars 148,Trainer
Pidgeot Control4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control4,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control4,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control4,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control4,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control4,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control4,Lost Vacuum Lost Origin 162,Trainer
Pidgeot Control4,Switch Scarlet & Violet Base Set 194,Trainer
Pidgeot Control4,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control4,Secret Box Twilight Masquerade 163,Trainer
Pidgeot Control4,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control4,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control4,Technical Machine: Devolution Paradox Rift 177,Trainer
Pidgeot Control4,Defiance Vest Paradox Rift 162,Trainer
Pidgeot Control4,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control4,Artazon Paldea Evolved 171,Trainer
Pidgeot Control4,Mist Energy Temporal Forces 161,Energy
Pidgeot Control4,Mist Energy Temporal Forces 161,Energy
Pidgeot Control4,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control4,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control5,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control5,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control5,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control5,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control5,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control5,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control5,Rotom V Lost Origin 58,Pokemon
Pidgeot Control5,Rotom V Lost Origin 58,Pokemon
Pidgeot Control5,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Pidgeot Control5,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Pidgeot Control5,Black Kyurem ex Shiny Treasure ex 48,Pokemon
Pidgeot Control5,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Pidgeot Control5,Lumineon V Brilliant Stars 40,Pokemon
Pidgeot Control5,Luxray V Astral Radiance 50,Pokemon
Pidgeot Control5,Genesect Scarlet & Violet: Fated Encounters 40,Pokemon
Pidgeot Control5,Arven Obsidian Flames 186,Trainer
Pidgeot Control5,Arven Obsidian Flames 186,Trainer
Pidgeot Control5,Arven Obsidian Flames 186,Trainer
Pidgeot Control5,Arven Obsidian Flames 186,Trainer
Pidgeot Control5,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control5,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control5,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control5,Miss Fortune Sisters Lost Origin 164,Trainer
Pidgeot Control5,Thorton Lost Origin 167,Trainer
Pidgeot Control5,Eri Temporal Forces 146,Trainer
Pidgeot Control5,Roseanne's Backup Brilliant Stars 148,Trainer
Pidgeot Control5,Xerosic's Machinations Scarlet & Violet: Fated Encounters 64,Trainer
Pidgeot Control5,Cyllene Astral Radiance 138,Trainer
Pidgeot Control5,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control5,Iono Paldea Evolved 185,Trainer
Pidgeot Control5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control5,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control5,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control5,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control5,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control5,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control5,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control5,Secret Box Twilight Masquerade 163,Trainer
Pidgeot Control5,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control5,Lost Vacuum Lost Origin 162,Trainer
Pidgeot Control5,Switch Cart Astral Radiance 154,Trainer
Pidgeot Control5,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control5,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control5,Counter Gain Shiny Treasure ex 169,Trainer
Pidgeot Control5,Defiance Vest Paradox Rift 162,Trainer
Pidgeot Control5,Technical Machine: Devolution Paradox Rift 177,Trainer
Pidgeot Control5,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control5,Lost City Lost Origin 161,Trainer
Pidgeot Control5,Mist Energy Temporal Forces 161,Energy
Pidgeot Control5,Mist Energy Temporal Forces 161,Energy
Pidgeot Control5,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control5,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control6,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control6,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control6,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control6,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control6,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control6,Mimikyu Paldea Evolved 97,Pokemon
Pidgeot Control6,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Pidgeot Control6,Rotom V Lost Origin 58,Pokemon
Pidgeot Control6,Regieleki Astral Radiance 51,Pokemon
Pidgeot Control6,Cornerstone Mask Ogerpon ex Twilight Masquerade 112,Pokemon
Pidgeot Control6,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Pidgeot Control6,Lumineon V Brilliant Stars 40,Pokemon
Pidgeot Control6,Luxray V Astral Radiance 50,Pokemon
Pidgeot Control6,Genesect Scarlet & Violet: Fated Encounters 40,Pokemon
Pidgeot Control6,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Pidgeot Control6,Sandshrew 151 27,Pokemon
Pidgeot Control6,Black Kyurem ex Shiny Treasure ex 48,Pokemon
Pidgeot Control6,Arven Obsidian Flames 186,Trainer
Pidgeot Control6,Arven Obsidian Flames 186,Trainer
Pidgeot Control6,Arven Obsidian Flames 186,Trainer
Pidgeot Control6,Arven Obsidian Flames 186,Trainer
Pidgeot Control6,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control6,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control6,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control6,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control6,Miss Fortune Sisters Lost Origin 164,Trainer
Pidgeot Control6,Eri Temporal Forces 146,Trainer
Pidgeot Control6,Roseanne's Backup Brilliant Stars 148,Trainer
Pidgeot Control6,Xerosic's Machinations Scarlet & Violet: Fated Encounters 64,Trainer
Pidgeot Control6,Iono Paldea Evolved 185,Trainer
Pidgeot Control6,Thorton Lost Origin 167,Trainer
Pidgeot Control6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control6,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control6,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control6,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control6,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control6,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control6,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control6,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control6,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control6,Switch Cart Astral Radiance 154,Trainer
Pidgeot Control6,Defiance Vest Paradox Rift 162,Trainer
Pidgeot Control6,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control6,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control6,Hero's Cape Temporal Forces 152,Trainer
Pidgeot Control6,Counter Gain Shiny Treasure ex 169,Trainer
Pidgeot Control6,Technical Machine: Devolution Paradox Rift 177,Trainer
Pidgeot Control6,Protective Goggles 151 164,Trainer
Pidgeot Control6,Lost City Lost Origin 161,Trainer
Pidgeot Control6,Mist Energy Temporal Forces 161,Energy
Pidgeot Control6,Mist Energy Temporal Forces 161,Energy
Pidgeot Control6,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control6,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control7,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control7,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control7,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control7,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control7,Rotom V Lost Origin 58,Pokemon
Pidgeot Control7,Rotom V Lost Origin 58,Pokemon
Pidgeot Control7,Eevee Shiny Treasure ex 143,Pokemon
Pidgeot Control7,Sylveon ex Shiny Treasure ex 86,Pokemon
Pidgeot Control7,Girafarig Twilight Masquerade 83,Pokemon
Pidgeot Control7,Farigiraf ex Temporal Forces 108,Pokemon
Pidgeot Control7,Radiant Charizard Crown Zenith 20,Pokemon
Pidgeot Control7,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Pidgeot Control7,Wellspring Mask Ogerpon ex Twilight Masquerade 64,Pokemon
Pidgeot Control7,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Pidgeot Control7,Lumineon V Brilliant Stars 40,Pokemon
Pidgeot Control7,Arven Obsidian Flames 186,Trainer
Pidgeot Control7,Arven Obsidian Flames 186,Trainer
Pidgeot Control7,Arven Obsidian Flames 186,Trainer
Pidgeot Control7,Arven Obsidian Flames 186,Trainer
Pidgeot Control7,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control7,Penny Scarlet & Violet Base Set 183,Trainer
Pidgeot Control7,Crispin Shrouded Fable 133,Trainer
Pidgeot Control7,Crispin Shrouded Fable 133,Trainer
Pidgeot Control7,Boss's Orders Paldea Evolved 172,Trainer
Pidgeot Control7,Thorton Lost Origin 167,Trainer
Pidgeot Control7,Iono Paldea Evolved 185,Trainer
Pidgeot Control7,Roxanne Astral Radiance 150,Trainer
Pidgeot Control7,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control7,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control7,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control7,Nest Ball Scarlet & Violet Base Set 181,Trainer
Pidgeot Control7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control7,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Pidgeot Control7,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control7,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control7,Rare Candy Scarlet & Violet Base Set 191,Trainer
Pidgeot Control7,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control7,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control7,Counter Catcher Paradox Rift 160,Trainer
Pidgeot Control7,Switch Scarlet & Violet Base Set 194,Trainer
Pidgeot Control7,Switch Scarlet & Violet Base Set 194,Trainer
Pidgeot Control7,Hisuian Heavy Ball Astral Radiance 146,Trainer
Pidgeot Control7,Pal Pad Scarlet & Violet Base Set 182,Trainer
Pidgeot Control7,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Pidgeot Control7,Super Rod Paldea Evolved 188,Trainer
Pidgeot Control7,Bravery Charm Paldea Evolved 173,Trainer
Pidgeot Control7,Forest Seal Stone Silver Tempest 156,Trainer
Pidgeot Control7,Defiance Band Scarlet & Violet Base Set 169,Trainer
Pidgeot Control7,Counter Gain Shiny Treasure ex 169,Trainer
Pidgeot Control7,Sparkling Crystal Shrouded Fable 142,Trainer
Pidgeot Control7,Lost City Lost Origin 161,Trainer
Pidgeot Control7,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control7,Double Turbo Energy Brilliant Stars 151,Energy
Pidgeot Control7,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Pidgeot Control7,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Pidgeot Control7,Lightning Energy Scarlet & Violet: Special Event Set 12,Energy
Pidgeot Control7,Water Energy Scarlet & Violet: Special Event Set 11,Energy
Pidgeot Control7,Psychic Energy Scarlet & Violet: Special Event Set 13,Energy
Pidgeot Control8,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control8,Pidgey Obsidian Flames 162,Pokemon
Pidgeot Control8,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control8,Pidgeot ex Obsidian Flames 164,Pokemon
Pidgeot Control8,Rotom V Lost Origin 58,Pokemon
